,url,isOrganizational,isBot,isTroll,gender
burhanaudu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/burhanaudu&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
omerakdag34,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/omerakdag34&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ibuzgan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/IBuzgan&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
cagriyurtsever_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/cagriyurtsever_&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
turan_3460_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/turan_3460_&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
pinaraslan4558,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Pinaraslan4558&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Female
aracmer,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/AracMer&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Not sure
sleyman25240212,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Sleyman25240212&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
nasreenakhan006,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/NasreenaKhan006&entry.1108662262=27777&usp=pp_url
",No,Yes,Yes,Female
wendesday21_s,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/wendesday21_s&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Female
adnan41turan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Adnan41turan&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
lanisimbulamadm,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/lanisimbulamadm&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
asmalkan1,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/asmalkan1&entry.1108662262=27777&usp=pp_url
",No,No,Not sure,Male
elf40088078,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Elf40088078&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
osmanso45273297,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/osmanso45273297&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
yazzzikbe,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yazzzikbe&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
mertgreenbjk,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mertgreenbjk&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ahitkadakchen,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ahItkadakchen&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
hseyinaybay,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/HseyinAybay&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
kadirmemiss,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kadirmemiss&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
burcu22867204,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Burcu22867204&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Female
yasminnn341,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yasminnn341&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Female
zerslns,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/zerslns&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
hicbirseyyapmam,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hicbirseyyapmam&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
nedenburdaysam,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/nedenburdaysam&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
geceyitanidim,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/geceyitanidim&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
telemer61,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/telemer61&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
kubdurukhvec,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kubdurukhvec&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Female
tuncer2386,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/TUNCER2386&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
delidemir33,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/delidemir33&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
salihgzl212,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Salihgzl212&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Male
aktuelturk,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/aktuelturk&entry.1108662262=27777&usp=pp_url
",Yes,Not sure,No,Not sure
brahim631765524,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/brahim631765524&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
alaraaynncnm,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/alaraaynncnm&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
hseynugur,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hseynugur&entry.1108662262=27777&usp=pp_url
",No,Not sure,Yes,Male
gokyar_nihat,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gokyar_nihat&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
necmettin9403,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Necmettin9403&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
bytespitt,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/bytespitt&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
yorumhs,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yorumhs&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
srcnene,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SrcNene&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Female
damlavlonyaa,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/damlavlonyaa&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
marje361,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Marje361&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
lunamovass,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/lunamovass&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
alpar_kaan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/alpar_kaan&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
mhmtcan_1907,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mhmtCAN_1907&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Male
oceantracker1,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/oceantracker1&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ssnull05,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SSNULL05&entry.1108662262=27777&usp=pp_url
",No,Not sure,Yes,Male
kadrglbahar,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/KADRGLBAHAR&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
gl21509653,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Gl21509653&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
zaferpartisi28,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/zaferpartisi28&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
evindar10632016,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/evindar10632016&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
aliguna18344039,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Aliguna18344039&entry.1108662262=27777&usp=pp_url
",No,Yes,Not sure,Male
arti_uc,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/arti_uc&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
nefiorii,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/nefiorii&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
engelliogrtmn00,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/engelliogrtmn00&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Not sure
ugursahintr,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ugursahintr&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
mogollar32,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mogollar32&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
penaperimm,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/penaperimm&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
chpfotograf,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/CHPfotograf&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
_sydneycarton_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/_SydneyCarton_&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ruhanidadas,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/RuhaniDadas&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
spinoza_st,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/spinoza_st&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Not sure
diyabetliannesi,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/diyabetliannesi&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
isaorenler,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/isaorenler&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
haticesbc,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Haticesbc&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
brahimg77016159,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/brahimg77016159&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
koray19o3,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/koray19o3&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
kayserihbys,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kayserihbys&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
mdurmusoglu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mdurmusoglu&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
mkaplan71,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/MKaplan71&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
tore3858,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Tore3858&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
haf_zhan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/haf_zhan&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Female
bir_insaat,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/bir_insaat&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
ezberbozanmedya,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/EzberbozanMedya&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
_5metrebeyazbez,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/_5metrebeyazbez&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Female
snurgo,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Snurgo&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
mustafaarst,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/MustafaArst&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
erengnc04,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ErenGnc04&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
gmrrty3,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gmrrty3&entry.1108662262=27777&usp=pp_url
",No,Not sure,Yes,Not sure
ulujokerr,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ulujokerr&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
esaretbedeli34,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/esaretbedeli34&entry.1108662262=27777&usp=pp_url
",No,No,Not sure,Not sure
zgr22979297,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/zgr22979297&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Male
ajansspor,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ajansspor&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
rogerpatmyers,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/rogerpatmyers&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Male
yrtseverhsyn,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yrtseverhsyn&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
dusmacunu_07,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/dusmacunu_07&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
cannyucel,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/cannyucel&entry.1108662262=27777&usp=pp_url
",No,No,Not sure,Not sure
hadikedigidelim,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hadikedigidelim&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ahmetdursun1923,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ahmetdursun1923&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
the_turan01,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/the_turan01&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
vuslatsimalk,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/vuslatsimalK&entry.1108662262=27777&usp=pp_url
",No,No,Not sure,Male
nabiyonyevrum,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/nabiyonyevrum&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
botanli737321,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/BOTANLI737321&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Not sure
cassiusveyis,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/CassiusVeyis&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
harlunoshi,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Harlunoshi&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ferahdiba41,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ferahdiba41&entry.1108662262=26581&usp=pp_url
",No,No,No,Female
bekir_bykdeveci,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/bekir_bykdeveci&entry.1108662262=26581&usp=pp_url
",No,Not sure,No,Male
alfredofoot,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Alfredofoot&entry.1108662262=26581&usp=pp_url
",No,No,No,Male
bilgin21604923,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Bilgin21604923&entry.1108662262=26581&usp=pp_url
",No,No,No,Male
gundem724com,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gundem724com&entry.1108662262=26581&usp=pp_url
",No,No,Yes,Not sure
g56967667,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/G56967667&entry.1108662262=26581&usp=pp_url
",No,No,No,Not sure
eeyyluull,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/eeyyluull&entry.1108662262=26581&usp=pp_url
",No,Yes,No,Female
