,url,sentiment,isExperiential,isPolitical,isInsult,topics
1.44507571323792E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/espirik31/status/1445075713237917699&entry.653903203=28339&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.59639424587465E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/efendi_inan/status/1596394245874647040&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['News']
1.59516506552707E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/snyyldzz/status/1595165065527070721&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.59608959881563E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BaharBeyazta1/status/1596089598815633410&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['Unemployment']
1.58845226304707E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mtfdan/status/1588452263047069697&entry.653903203=28339&usp=pp_url
",Negative,No,No,Yes,['News']
1.36757164260454E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BakiDiren/status/1367571642604544000&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1.59364616245569E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/esERdam/status/1593646162455691274&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Health']"
1.37540851633739E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Cnmai93/status/1375408516337389577&entry.653903203=28339&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1.58423762194519E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mina3Yk/status/1584237621945192448&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,No,['Crime&justice']
1.58636134842173E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/emin_sedit/status/1586361348421730306&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.57844863253303E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/osman43026850/status/1578448632533028865&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,No,['Education']
1.55640483499106E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Oxsi7/status/1556404834991063048&entry.653903203=28339&usp=pp_url
",Neutral,No,No,Yes,['nan']
1.59534644444106E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bbcturkce/status/1595346444441059332&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['News']
1.56593952905545E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/supisupi44/status/1565939529055444994&entry.653903203=28339&usp=pp_url
",Neutral,No,No,Yes,['nan']
1.59575990114973E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yunus_onery/status/1595759901149732864&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1.59360052459468E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/trkitaro1/status/1593600524594675714&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Democracy']
1.5911347953794E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/nurayytugbaa/status/1591134795379396608&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.58347796637354E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tr3424910214991/status/1583477966373543936&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1.58459480168061E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Atanacaksnf_22/status/1584594801680613376&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.57042811960914E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HamitElKelle/status/1570428119609139201&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,No,['Foreignpolicy']
1.57195557300408E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/eyt_bir_gasptir/status/1571955573004079104&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1.5695893305444E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhSuCilginUzman/status/1569589330544398336&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.59619512941243E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/acikgoz_necla/status/1596195129412427781&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.59504906383723E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/gunes_gazetesi/status/1595049063837229056&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['News']
1.58891599785955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MalcokFatih/status/1588915997859545089&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1.59198776980265E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/nkulunk/status/1591987769802645505&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.55384178160695E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bbsyavuz55/status/1553841781606948864&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Inflation&poverty']
1.39968711123476E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aylin20443200/status/1399687111234756612&entry.653903203=28339&usp=pp_url
",Negative,No,No,No,['Music&TV']
1.57509001950489E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sayinozanbey/status/1575090019504885768&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1.56433242558027E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/savatuna001/status/1564332425580273665&entry.653903203=28339&usp=pp_url
",Negative,Yes,No,No,['nan']
1.35083059954052E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Seyfullah_krcn/status/1350830599540518917&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['Religion']
1.55414223445861E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/KK97060608/status/1554142234458611712&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,No,['Unemployment']
1.58468041976071E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ZeynepD78287602/status/1584680419760705536&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Inflation&poverty']
1.59652854508569E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/scott0602/status/1596528545085689858&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Economy', 'Inflation&poverty']"
1.58563435961242E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mustafasenol45/status/1585634359612420101&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Corruption']
1.58118085601384E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ArgacciumutUmut/status/1581180856013836288&entry.653903203=28339&usp=pp_url
",Neutral,No,No,Yes,['nan']
1.58393085372119E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/haserdemir1/status/1583930853721186304&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Democracy']
1.43496335702347E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/memoli_saruhan/status/1434963357023473671&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Sports']
1.58807821924423E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Siirtanket/status/1588078219244232705&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['Foreignpolicy']
1.58565175920421E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Seyhannky/status/1585651759204208642&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.58346956735109E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhmetBiber27/status/1583469567351091202&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Terrorism', 'Minorities&discrimination']"
1.36850601945068E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/oyqerdogan/status/1368506019450679296&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.5849959782134E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hedefi_12den/status/1584995978213400576&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Unemployment']
1.58248238001492E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/RDog1953/status/1582482380014915584&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['nan']
1.58664749315205E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hcelik3535/status/1586647493152047104&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Inflation&poverty']
1.55950585639537E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mirzafa72493628/status/1559505856395370496&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1.59094491059703E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mirlivainsaat61/status/1590944910597033984&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,"['Economy', 'Inflation&poverty', 'Election']"
1.58856879298435E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Maviruh_/status/1588568792984346624&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Education']"
1.5936491590091E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetbaran70/status/1593649159009099777&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Economy']
1.58461261116063E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tcedebiyats/status/1584612611160625152&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Election']
1.59072681236295E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Zeynep_karatas5/status/1590726812362952704&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.59427123526075E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/cevval17/status/1594271235260747776&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1.44251062119966E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/CEMLDAIDIR/status/1442510621199659020&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1.59693408268382E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Esraaa500000/status/1596934082683817984&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.38123397843532E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/06_FB_EMRH/status/1381233978435321866&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Sports']
1.57196618976458E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ghostsolgiers/status/1571966189764579332&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['nan']
1.35126279615619E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BlentEk171923/status/1351262796156194830&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,"['Economy', 'Immigration&refugees']"
1.43093995331648E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/comedordemato11/status/1430939953316483073&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1.59751244332817E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MehmetA41362904/status/1597512443328167936&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,Yes,['Corruption']
1.56713735711086E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/DevrimKRDLN/status/1567137357110861827&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Education']
1.58786004801707E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sevdeeRt/status/1587860048017068037&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['nan']
1.59435290219735E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mehay97/status/1594352902197354499&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.36066548575544E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BuseGoltas/status/1360665485755441154&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.55998002665687E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fahsavri/status/1559980026656874496&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.59244058792363E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AzizErguven/status/1592440587923632128&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.3779285955203E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/muhammet_sonkur/status/1377928595520303106&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.59029756657889E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/harita95316379/status/1590297566578892805&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.41386934406552E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Utkuulu15/status/1413869344065523718&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.56531259613535E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Nursela60044416/status/1565312596135354373&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['nan']
1.58240908803755E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BryrHazel/status/1582409088037552152&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Crime&justice']"
1.59535703692503E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Zeynepvcl/status/1595357036925026306&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Education']"
1.59424256253744E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/300ccc300/status/1594242562537443331&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1.58354984296582E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HKNAVC16/status/1583549842965815296&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.35412844530383E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ozannio/status/1354128445303828482&entry.653903203=28339&usp=pp_url
",Neutral,Yes,No,No,['Sports']
1.58576623349189E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ekalkanli2023/status/1585766233491886081&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,Yes,"['Corruption', 'Democracy', 'Terrorism']"
1.59553944993648E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/muhsin1903BjK/status/1595539449936478208&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Inflation&poverty', 'Unemployment']"
1.59103123444849E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hatra22899654/status/1591031234448486400&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1.59550973608611E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/helallanyusufi9/status/1595509736086114325&entry.653903203=28339&usp=pp_url
",Positive,No,Yes,No,['Unemployment']
1.54624086099146E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SevgiSucu0242/status/1546240860991459328&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Minorities&discrimination']
1.36141044447336E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/peaceisnotfar/status/1361410444473364483&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1.58371277861932E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/necdetavcii/status/1583712778619322368&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1.5722752285539E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetlk77446274/status/1572275228553904129&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['News']
1.35327778046577E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_EElektra_/status/1353277780465770502&entry.653903203=28339&usp=pp_url
",Positive,No,No,No,['nan']
1.59618153150402E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/merFaru95263840/status/1596181531504017411&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Election']
1.59650179883955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,Yes,['Democracy']
